"기준일ID","시간대구분","자치구코드","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"20240502","02","11305","291732.9796","9193.1688","5018.4114","6503.3772","8683.8882","10253.2552","8680.3106","10307.0654","10223.7383","11914.4998","11238.597","11548.0624","9188.3273","6727.7637","15378.9473","8041.0148","4387.691","7262.1029","13428.9864","11194.4506","9132.1232","10211.2745","10030.9941","12108.4841","12239.0533","12695.1107","11379.6537","8855.2447","25907.3834"
"20240502","02","11320","273922.3896","9370.6458","5231.8402","7004.8431","6960.2175","8525.2204","8029.771","9840.2299","9693.4207","10673.955","10305.669","10959.8571","9186.1422","7493.9824","14840.9677","7952.0192","4464.6255","6877.8033","9373.7466","9320.0825","8804.5569","10375.4947","9442.8941","11085.7967","11263.6273","13152.4438","11445.4045","8899.8559","23347.2824"
"20240502","02","11350","506320.352","17100.6086","11392.3769","18093.9082","18562.95","15287.5716","13619.7338","17840.5012","16883.4265","21117.5014","18908.1676","18144.9735","14382.5752","11148.2035","22802.6765","16451.3156","10661.7609","17454.6836","20579.778","15595.9377","15600.3944","18744.2746","19216.567","22829.1342","21592.9225","21620.6265","18218.6248","14266.1288","38203.0254"
"20240502","02","11380","458273.8141","15272.8956","8435.566","11597.4061","11527.5169","14839.9334","15635.2314","18305.1248","17515.4447","19457.6648","16964.5908","15709.1569","12996.3709","9414.968","19922.4266","15169.3143","8261.5","10914.9242","15741.7463","19053.7549","18613.0226","20398.7571","19121.6464","21210.0086","18995.017","19276.1127","16823.7953","12632.1703","34467.7432"
"20240502","02","11410","345951.0164","9994.1689","5028.5408","8634.0974","14374.4117","13973.9052","11383.972","13551.2447","12855.014","13827.4125","11779.3438","11117.4259","8695.6632","5959.9759","12954.6243","9815.6926","5152.1416","11943.7297","26715.6177","17400.3194","13103.2104","15167.425","12520.6417","13610.4573","12679.6374","12940.4775","10498.8835","7894.3867","22378.5954"
"20240502","02","11440","408832.5121","13020.6885","6522.267","9615.2763","14956.6724","17450.3994","16633.489","19955.0969","17073.5094","18324.4585","14209.2747","12167.0742","8808.3404","6280.1553","12648.7689","11296.0026","5491.1993","10959.4411","23521.1655","23013.545","19853.2518","21928.3028","17618.029","18279.2394","14685.5093","13379.5022","10461.7599","8266.0165","22414.0837"
"20240502","02","11470","386207.6369","17010.7209","12093.0164","13341.9629","8764.7903","10860.3596","10623.1008","13677.7594","14602.1125","18843.4329","15070.6276","13923.0118","10611.6922","7567.4834","15931.3843","15456.6234","10521.4088","12373.9073","10624.1707","12075.6028","11878.3478","15581.08","16705.354","19385.9339","15034.6316","15446.9862","12493.2004","10235.7341","25473.1928"
"20240502","02","11500","541086.8819","22046.2908","10048.7456","12216.0133","12370.7091","20139.2659","22789.0551","26475.6192","23321.9716","23739.5525","18523.0086","17033.2856","14043.1155","10642.2675","22449.7899","20673.67","9303.4115","12114.186","16772.557","25255.0668","25696.239","26619.3709","22207.0362","22330.4459","18043.9019","18693.2075","16969.002","14043.3864","36526.7168"
"20240502","02","11530","387374.8257","14826.0849","6550.4106","8288.5245","8650.5938","13855.0835","14876.5852","19000.5238","16458.6702","17950.9961","15127.8918","14660.3437","11586.1562","8245.035","16485.1149","14721.4902","6363.1016","8338.0783","11932.5051","14815.2439","16017.424","18499.6992","15001.8114","16326.0795","14299.6292","15434.5392","13515.3543","10143.2823","25404.572"
"20240502","02","11545","202875.6094","5608.9901","2619.7983","3283.2834","5058.3566","9907.0326","10514.8485","11176.8219","9160.2474","8699.841","8130.723","8276.1535","6493.6624","4425.0162","7993.1061","4938.5651","2439.0135","3901.9046","6596.6799","10705.5255","9239.5473","9256.3208","7297.4302","7607.1166","7096.6275","8242.1703","6909.742","5257.4573","12039.6276"
"20240502","02","11560","408104.6537","12702.2501","5644.1884","7908.2956","9511.1738","17413.6509","19487.0559","22785.829","18282.813","18779.6452","15598.0033","15095.7444","11463.0658","8039.2026","15241.9278","12516.3802","5275.3401","7227.2823","14035.2821","21205.8034","20769.165","21830.9232","16947.3259","16484.1382","14064.0638","14896.6195","12647.8871","9229.0393","23022.5538"
"20240502","02","11590","400214.1336","12678.024","6040.7166","10641.7163","17612.1563","19650.493","16034.6124","17176.7847","14539.6858","15824.8453","13995.1876","12840.767","9555.2935","7197.2902","15764.8123","12623.6737","5916.8818","10008.6568","21538.9046","20034.3368","16319.0838","17529.7194","14540.184","15917.958","13523.3103","14522.2172","12559.9874","9840.8891","25785.9426"
"20240502","02","11620","501727.9131","11269.5762","5409.8279","10660.3131","22499.814","36510.2349","29090.8846","25133.437","18860.8278","19705.7404","16997.3692","14913.0859","11250.3598","8040.7477","17984.2414","10942.7459","5234.0957","10508.3381","29103.1371","36895.7375","25004.0642","20648.2426","15892.9848","16732.4838","14465.4275","15490.0967","13172.6227","10987.1772","28324.2978"
"20240502","02","11650","454297.3739","21160.425","11192.4198","14063.6668","11517.0979","13401.5214","14307.2022","19164.5452","20204.2067","24694.5329","19086.1448","15224.4415","10211.5165","7923.4172","16363.8653","19759.8403","10535.316","13156.7607","13265.2566","15271.8032","15890.118","21959.5864","21802.8664","23946.1849","17203.2057","14887.1097","12012.8579","9893.1419","26198.318"
"20240502","02","11680","659516.1684","28080.4499","18363.1588","24295.3089","15175.6918","19976.4145","22408.3826","28735.3031","30540.2764","36469.4986","27415.3114","20769.8834","14271.1262","10170.145","22188.0267","24991.4204","15946.7088","21015.3563","19937.7492","24034.3419","24463.9071","31397.9553","32685.3303","35612.4939","24402.4466","20353.059","16112.2466","13629.2832","36074.8908"
"20240502","02","11710","721676.2496","32248.8294","16148.5951","18799.1967","16359.5671","23256.806","26208.5769","32491.8664","31685.4975","32577.4444","26044.2038","24502.7493","18832.5353","14012.852","27425.3021","30198.5829","15542.8651","18683.0985","20012.6036","27854.6264","30202.1793","36133.9249","32050.1696","32109.7048","26515.0581","27109.072","23598.7563","18416.4813","42655.0914"
"20240502","02","11740","530644.8691","22383.5729","13005.9827","15139.1506","11543.2671","15798.2669","16968.2239","22451.2334","21971.0769","24189.3404","18763.1394","18617.6964","15084.0827","11373.7893","23326.6323","20437.0247","11412.042","12989.6253","14147.6061","18615.0671","18767.3105","24975.967","23282.0729","23899.6195","19798.2537","20738.0267","18837.6855","15113.0029","37016.1197"
"20240502","03","11110","197866.3085","4657.8121","2808.1668","5896.5947","8982.5726","7947.4681","6693.6851","7776.4807","7264.8679","8166.3076","7915.1247","7701.8547","5934.0283","4151.4679","8243.0567","4319.1905","2633.1071","6016.7572","12454.25","8684.2179","6770.0041","7693.011","7042.3951","8016.9772","7626.5582","7758.0063","6540.3246","4755.1009","13416.9239"
"20240502","03","11140","166461.4198","4659.0834","1782.6642","2847.1461","5629.3017","6625.1838","7362.9094","9207.335","7833.9311","7690.0365","6516.7196","5921.1942","4572.8931","3299.5535","6474.8829","4608.4516","1969.3164","3330.9163","7842.3243","7736.5519","7512.261","8855.6795","7022.6866","6638.1576","5881.2634","5930.5632","5050.9494","3794.5506","9864.9157"
"20240502","03","11170","239058.3896","7861.6678","3862.8027","4905.3931","6764.2836","8797.2726","10109.107","12688.2584","11001.1373","11067.9256","9066.7325","8252.5123","6223.2929","4480.9121","8849.7066","6288.3629","3100.3437","5294.4917","8853.0124","10717.2908","11624.1407","13486.2292","10940.7778","10198.2917","8871.2453","8333.7698","7417.8962","5497.9476","14503.5876"
"20240502","03","11200","316733.6761","10211.3607","4215.61","7243.1472","11614.5093","13376.2209","11926.3898","15718.8892","13912.4547","13476.0617","11467.295","10995.2587","8633.2081","5974.8154","11283.6858","9602.7492","4120.1465","7812.2196","15034.5797","14057.2474","13505.6883","16649.2539","13327.0641","13208.367","11775.2622","11724.5971","9780.5548","7397.8558","18689.1744"
"20240502","03","11215","369942.3154","11214.9686","6032.4936","10076.9122","15564.7251","17409.3721","15135.9517","15197.7224","12974.7868","14290.8345","12713.0106","12363.6721","9557.2954","6485.7853","12556.6991","10958.4393","6069.3612","11375.8595","21539.4743","20971.1403","16359.2315","16446.3716","13885.5697","14997.919","12706.9472","13488.5705","11041.9973","8670.2154","19856.9952"
"20240502","03","11230","353747.623","10152.2602","5009.0043","9341.533","18181.0708","16581.9857","11465.9953","14009.7264","13193.0458","14057.8786","12143.6079","11683.8056","9152.3618","6802.5349","14458.6474","9881.1253","4819.3401","10575.8933","27984.5252","17538.4159","12647.7709","14221.6511","12254.8221","12655.1873","11416.1222","11730.4936","10297.8717","8502.6426","22988.2958"
"20240502","03","11260","369929.4881","13068.5849","6300.8425","7668.7894","9364.4984","13268.3197","13716.5695","15980.5186","14476.1075","14687.6516","13571.7777","15059.735","12014.3017","8832.8059","16862.8099","11723.2044","5586.184","7525.288","11872.1114","15548.773","15268.9616","16371.4483","13723.9811","14333.4236","14211.1705","16631.9085","14601.9464","10663.1199","26994.6545"
"20240502","03","11290","445469.0229","16336.9869","9122.6444","14943.3308","19162.3689","15975.7336","12698.8387","15465.9085","15552.8314","17859.8471","16153.2979","14746.9279","11244.1972","8177.3497","17611.3207","15007.8059","8204.9996","16147.3193","27903.8527","17577.024","14195.6619","17495.8739","16418.3785","18408.5523","17629.7412","16373.6013","13855.4333","10679.5533","30519.6416"
"20240502","03","11305","291846.0982","9248.5258","5050.7755","6488.8787","8684.4997","10223.2533","8686.6999","10333.6306","10218.6984","11943.6325","11269.422","11623.9418","9127.254","6721.1207","15400.1183","8052.0904","4395.1108","7262.2444","13404.5056","11187.5213","9141.2381","10222.1215","10061.1849","12012.5635","12185.7744","12638.8758","11374.9077","8861.678","26025.8297"
"20240502","03","11320","273982.953","9329.0918","5206.976","7003.2994","6958.8184","8515.7273","8017.6754","9883.5272","9682.6028","10613.123","10322.1164","10932.7652","9230.7646","7476.9766","14879.0782","8009.6571","4497.7845","6853.7461","9429.2755","9318.525","8778.356","10357.5927","9451.5151","11147.1163","11257.3652","13137.6257","11471.7231","8916.6286","23303.4955"
"20240502","03","11350","506485.3835","17131.427","11400.3283","18117.5498","18617.919","15367.1722","13603.6755","17744.1031","16912.5214","21153.4866","18949.7085","18231.1449","14373.5478","11141.1958","22736.386","16347.9096","10627.9983","17488.3401","20517.4056","15629.76","15596.199","18771.0068","19223.1483","22848.3868","21637.9422","21688.0433","18195.053","14287.5634","38146.461"
"20240502","03","11380","458264.2363","15359.6464","8460.7817","11615.1086","11572.0063","14845.8903","15654.1905","18335.5668","17466.9618","19414.455","16890.6627","15723.6024","12996.6344","9356.5657","19859.6152","15165.6079","8271.1621","10970.5364","15782.0534","19081.6052","18659.697","20422.5643","19157.5962","21153.7423","19017.0795","19277.8961","16767.0641","12553.29","34432.6543"
"20240502","03","11410","345739.6947","9911.3869","5011.9865","8587.0719","14322.4582","14041.0348","11435.2728","13547.084","12861.7393","13940.4956","11826.8821","11163.0869","8658.1157","5951.3047","12900.0429","9891.2743","5174.2293","11814.8187","26678.4706","17417.4568","13063.0974","15179.5449","12451.944","13572.5831","12717.7971","12876.0851","10517.4696","7910.9815","22315.9851"
"20240502","03","11440","408098.6789","13103.1746","6547.1687","9552.0327","14628.5417","17223.0146","16494.0009","19801.1765","17125.5042","18257.1071","14279.1515","12170.3153","8832.1986","6279.9692","12717.9981","11285.3799","5484.8219","10982.486","23410.4003","22844.5375","19796.0793","21852.4472","17676.0249","18349.9347","14633.8096","13403.5601","10516.2577","8322.3673","22529.2169"
"20240502","03","11470","385942.0773","17045.9164","12097.7348","13351.9624","8732.7658","10831.9987","10664.9966","13718.6745","14571.0614","18846.8181","15120.2849","13918.3382","10586.2017","7613.6776","15957.8952","15346.9105","10491.6305","12418.2125","10607.8122","12092.7875","11772.446","15606.1372","16649.9027","19452.4466","15052.246","15372.327","12477.0366","10195.1217","25348.742"
"20240502","03","11500","541252.242","22015.9175","10055.4371","12201.596","12427.6498","20217.7355","22789.2947","26442.1709","23314.4922","23759.7415","18620.8896","17082.6768","14077.2953","10620.691","22335.87","20719.8808","9316.7123","12091.749","16799.2309","25265.403","25743.8379","26610.3697","22224.5862","22256.9438","18074.197","18739.0815","16941.8999","14041.3564","36465.5343"
"20240502","03","11530","387307.2642","14769.5122","6509.4252","8269.2771","8751.5739","13893.4197","14875.3056","19048.1026","16451.8934","17811.7673","15136.0255","14652.188","11565.1337","8272.2872","16510.845","14745.5884","6377.1404","8370.6275","11950.3428","14791.04","16048.6513","18527.8733","14957.7284","16359.2063","14301.9392","15445.5625","13452.0638","10108.889","25353.8572"
"20240502","03","11545","202857.5134","5592.0173","2608.4741","3297.331","5092.3322","9930.4349","10586.5213","11176.2972","9192.0508","8689.9482","8114.4298","8330.5663","6453.5954","4424.5289","7902.7889","4948.9906","2445.003","3904.2084","6578.5015","10764.5833","9233.3222","9251.294","7333.2447","7563.9611","7076.1033","8251.3855","6865.7652","5231.7206","12018.114"
"20240502","03","11560","409874.8329","12810.3902","5681.3928","7969.3306","9465.9781","17382.0197","19485.635","22867.547","18359.2059","18766.801","15582.9494","15135.2165","11500.9885","8107.2268","15361.8856","12543.652","5293.3277","7184.763","14022.441","21226.1366","20789.3456","21812.1722","17017.4364","16471.6049","14093.3232","15019.8364","12848.5384","9416.0024","23659.6863"
"20240502","03","11590","400211.4423","12752.1369","6050.3603","10616.921","17633.4063","19670.5171","16077.7523","17148.5196","14493.079","15923.2077","13957.1153","12744.5048","9529.2096","7227.0154","15696.8508","12561.4952","5899.8846","9992.8651","21568.2087","20088.2832","16299.2591","17514.8917","14572.6157","15935.886","13608.5021","14534.6733","12549.9998","9815.2388","25749.0359"
"20240502","03","11620","501749.5657","11281.5705","5427.7714","10712.8137","22610.4854","36527.6256","29084.5436","25099.3807","18842.8003","19730.3234","17020.3688","14900.0854","11265.5917","8034.2386","17965.1502","10953.0012","5229.6573","10545.6642","29165.5914","36901.932","24999.8676","20674.7118","15830.4447","16730.6948","14436.7419","15486.1897","13130.6114","10950.0549","28211.6555"
"20240502","03","11650","454080.1158","21117.5123","11162.3556","13976.9965","11480.6444","13339.6783","14256.7704","19135.4316","20244.9138","24565.7499","19138.8186","15325.5801","10206.6962","7926.179","16341.3925","19704.0836","10516.8228","13150.2718","13317.5444","15254.4712","15809.3683","21974.0674","21791.0402","23980.6281","17240.0753","14889.0889","12033.4773","9938.6918","26261.7733"
"20240502","03","11680","658890.3901","28056.9751","18361.3726","24344.1894","15177.746","19887.9075","22322.0301","28691.9687","30351.5331","36472.1371","27369.0476","20795.6591","14209.5829","10210.8326","22196.8506","25068.9431","15972.5425","20994.657","19883.6379","23856.8109","24385.3283","31349.0894","32694.4248","35525.5059","24405.2019","20416.9367","16166.7501","13682.9333","36039.7949"
"20240502","03","11710","721186.2944","32251.6616","16145.0753","18848.6384","16314.5809","23254.7436","26135.1442","32493.0251","31684.091","32610.4817","26056.2973","24448.2099","18791.081","14029.7579","27422.5179","30148.3668","15514.9297","18705.1875","19979.0898","27810.195","30218.6406","36123.0667","32028.2661","32122.9181","26436.8439","27032.7711","23563.8056","18400.0724","42616.835"
"20240502","03","11740","530985.0812","22280.1217","12977.1956","15049.8037","11581.3641","15846.6504","17025.887","22502.0384","21941.5447","24214.7807","18863.0376","18644.0779","15133.9301","11390.94","23416.3626","20472.5157","11431.4182","13015.6374","14203.8766","18622.6171","18756.0436","24917.1215","23272.7034","23922.1112","19790.5525","20738.351","18819.6758","15137.4788","37017.2372"
"20240502","04","11110","199753.5392","4664.7082","2809.3874","5893.8426","8867.0221","7941.7221","6710.5289","7789.664","7243.3156","8166.3677","8037.9548","7745.1246","6026.8957","4293.4491","8465.2877","4370.8298","2665.962","6001.7661","12441.9246","8726.2504","6724.2111","7641.7685","7106.9397","8086.8711","7764.1815","7947.1059","6843.4163","4978.7928","13798.2512"
"20240502","04","11140","166332.5526","4613.1273","1768.0498","2868.9758","5591.4272","6546.0094","7181.2909","8881.3852","7716.4413","7584.5699","6527.439","6044.3652","4680.342","3442.7713","6762.6301","4672.424","1988.7462","3310.38","7812.5561","7676.309","7454.317","8661.7724","6809.4504","6569.8364","5761.4935","5944.7998","5263.3029","3980.6473","10217.692"
"20240502","04","11170","240333.2313","7876.1424","3872.8916","4870.2812","6776.1134","8771.1023","10136.3378","12644.8017","11157.9867","11152.7609","9194.4541","8347.3551","6315.1232","4522.3429","8939.6966","6332.5424","3114.875","5349.8814","8919.0992","10690.6175","11604.737","13547.4485","10948.1342","10239.5187","8949.012","8394.3639","7491.9726","5535.7185","14637.9175"
"20240502","04","11200","317620.5098","10183.8497","4169.0428","7186.1107","11605.4628","13407.8703","11907.2183","15848.7752","13973.9256","13580.8619","11545.6942","11155.1916","8708.5222","6071.5524","11371.8531","9498.5853","4095.6","7937.2317","14928.4968","14077.7782","13458.6905","16690.7968","13364.7015","13276.3664","11765.6105","11744.1681","9876.5477","7470.1692","18719.8372"
"20240502","04","11215","369480.3021","11280.4304","6057.3835","10041.3687","15545.9621","17336.1144","15055.7383","15267.46","12897.8282","14243.4988","12694.0563","12280.4733","9546.1455","6487.3488","12562.1228","10974.1678","6080.7693","11268.4233","21501.4137","20923.1964","16395.5648","16461.9802","13941.8588","14931.8602","12726.5346","13553.2255","10942.0183","8627.087","19856.2678"
"20240502","04","11230","354401.9255","10063.3259","4960.0631","9345.6259","18204.5502","16576.2141","11512.8598","14001.7847","13147.2909","14068.1668","12154.6601","11823.4682","9314.0409","6871.5196","14542.4133","9773.4996","4764.122","10529.5656","27960.4386","17555.0863","12705.2669","14215.2431","12225.7902","12727.4429","11439.1225","11800.741","10343.9907","8496.5833","23279.045"
"20240502","04","11260","368662.4975","13088.7258","6313.0016","7637.2312","9401.2907","13234.8397","13755.2367","15959.8588","14419.802","14702.7981","13500.7802","14986.0615","11858.0099","8684.2265","16792.8588","11803.9113","5624.6562","7531.7063","11918.0916","15550.9794","15271.7623","16364.1148","13709.4278","14293.7935","14191.4924","16449.1843","14428.0021","10534.7687","26655.8845"
"20240502","04","11290","446092.7466","16376.7616","9158.0886","14933.7207","19266.0798","16104.4864","12709.8505","15617.075","15697.7113","17863.387","16252.872","14833.4057","11249.382","8162.8904","17644.8655","14959.9773","8178.1291","16157.6631","27962.2318","17596.9919","14245.466","17522.1957","16435.8576","18442.9291","17647.2512","16397.544","13820.177","10608.2203","30247.5339"
"20240502","04","11305","290822.0834","9294.5678","5071.7232","6531.4308","8679.7991","10231.9783","8703.1661","10331.2306","10208.2829","11889.321","11130.7504","11463.9303","8968.1316","6651.747","15239.8666","8070.9856","4409.9315","7308.0367","13475.9119","11200.9168","9158.0965","10207.986","10041.9854","12032.2629","12179.9101","12567.0058","11214.4353","8701.7924","25856.9016"
"20240502","04","11320","272493.5111","9380.0652","5230.8342","7010.2171","6991.504","8559.6308","8009.6342","9772.5468","9630.5738","10584.8279","10293.0558","10804.0717","8996.5335","7303.9932","14704.7026","7956.43","4470.033","6913.3358","9401.6427","9283.2467","8791.0582","10321.9303","9442.1378","11112.7343","11240.8008","13059.4397","11295.6623","8763.1264","23169.737"
"20240502","04","11350","504986.7137","17083.2339","11392.7386","18093.8087","18515.11","15269.5996","13658.4149","17787.6546","16900.3509","21045.0932","18719.5353","18036.0997","14315.4211","11081.6955","22593.1648","16386.9717","10655.0446","17374.6696","20456.6369","15575.6521","15538.3161","18834.5267","19329.21","22796.3948","21577.4641","21609.6486","18139.9892","14256.9054","37963.3683"
"20240502","04","11380","456207.5635","15307.7502","8442.6229","11632.6654","11587.9795","14851.0476","15649.3215","18303.2383","17434.2203","19367.992","16700.6459","15606.1655","12784.8444","9209.0348","19798.0741","15194.5011","8260.9166","10991.139","15712.261","19101.0751","18654.0415","20351.8911","19111.7113","21161.0611","18941.0718","19136.7276","16578.2499","12249.6527","34087.6618"
"20240502","04","11410","345745.9303","9993.8549","5036.8383","8586.5304","14329.467","13996.8355","11427.9096","13512.372","12896.7011","13927.8079","11816.8369","11111.475","8662.9397","5883.7329","12755.8873","9819.1088","5151.8982","11788.0327","26830.9391","17377.6822","13044.6565","15209.9296","12540.6554","13599.0549","12670.2576","12915.5263","10539.4803","8040.75","22278.7692"
